filename,category,category_idx,p_typicality,n_block,task,cond,cond_idx,block_total,ISI,tImageOn,Report,RT,target_resp,iso_spread,TrialCompleted,ImgDur,participant,mem_response,mem_perform
img_c30d1.png,kitchens,4,8,1,memory,new,2,1,2.60958990198063,391.853660821915,3,0.958124160766602,,0,1,0.5,pilot_21_10,3,cr
img_esb4r.png,kitchens,4,3,1,memory,old,1,1,1.7494549912357,394.60374379158,3,1.55999612808228,,1,1,0.5,pilot_21_10,3,miss
img_xrzk6.png,kitchens,4,6,1,memory,new,2,1,1.46512057593618,397.67883515358,3,1.39751887321472,,0,1,0.5,pilot_21_10,3,cr
img_3y35o.png,kitchens,4,10,1,memory,old,1,1,2.11554761334389,401.237273693085,4,1.19533228874207,,3,1,0.5,pilot_21_10,4,miss
img_qwjcs.png,kitchens,4,7,1,memory,old,1,1,2.36748408665796,404.854046821594,2,2.28744316101074,,0,1,0.5,pilot_21_10,2,hit
img_3tnh4.png,kitchens,4,8,1,memory,new,2,1,1.13261846929624,408.320813655853,3,1.4905264377594,,0,1,0.5,pilot_21_10,3,cr
img_7xzhf.png,kitchens,4,6,1,memory,old,1,1,1.14805778482448,411.00422334671,3,1.61802864074707,,2,1,0.5,pilot_21_10,3,miss
img_ay56d.png,kitchens,4,8,1,memory,old,1,1,1.53633629693435,414.195980787277,4,1.23676514625549,,0,1,0.5,pilot_21_10,4,miss
img_j6uoq.png,kitchens,4,6,1,memory,new,2,1,1.60619796321349,417.087728738785,3,0.635550260543823,,0,1,0.5,pilot_21_10,3,cr
img_xnyo5.png,kitchens,4,1,1,memory,old,1,1,1.65890812795736,419.437793731689,3,1.15412616729736,,0,1,0.5,pilot_21_10,3,miss
img_mjxmq.png,kitchens,4,7,1,memory,new,2,1,1.51733457518784,422.162868738174,3,1.19620418548584,,0,1,0.5,pilot_21_10,3,cr
img_q577a.png,kitchens,4,8,1,memory,old,1,1,1.92802319943047,425.337955713272,2,1.18590521812439,,0,1,0.5,pilot_21_10,2,hit
